Date,Province_State,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_work,mobility_residential
2020-03-23,Tripura,-19.0,2.0,-10.0,-30.0,-14.0,6.0
2020-03-24,Tripura,-47.0,-29.0,-20.0,-49.0,-30.0,13.0
2020-03-25,Tripura,-68.0,-56.0,-29.0,-70.0,-44.0,23.0
2020-03-26,Tripura,-69.0,-56.0,-28.0,-70.0,-49.0,23.0
2020-03-27,Tripura,-67.0,-55.0,-30.0,-72.0,-50.0,24.0
2020-03-28,Tripura,-68.0,-56.0,-28.0,-71.0,-50.0,23.0
2020-03-29,Tripura,-66.0,-54.0,-33.0,-70.0,-27.0,19.0
2020-03-30,Tripura,-67.0,-55.0,-27.0,-71.0,-48.0,23.0
2020-03-31,Tripura,-65.0,-54.0,-27.0,-70.0,-47.0,22.0
2020-04-01,Tripura,-66.0,-54.0,-28.0,-68.0,-40.0,22.0
2020-04-02,Tripura,-66.0,-52.0,-28.0,-70.0,-44.0,21.0
2020-04-03,Tripura,-63.0,-52.0,-26.0,-69.0,-44.0,19.0
2020-04-04,Tripura,-64.0,-51.0,-26.0,-69.0,-39.0,17.0
2020-04-05,Tripura,-62.0,-50.0,-35.0,-68.0,-22.0,17.0
2020-04-06,Tripura,-64.0,-51.0,-22.0,-69.0,-45.0,21.0
2020-04-07,Tripura,-70.0,-48.0,-18.0,-70.0,-49.0,23.0
2020-04-08,Tripura,-70.0,-49.0,-19.0,-68.0,-43.0,24.0
2020-04-09,Tripura,-68.0,-47.0,-18.0,-69.0,-46.0,23.0
2020-04-10,Tripura,-69.0,-47.0,-20.0,-71.0,-51.0,24.0
2020-04-11,Tripura,-69.0,-46.0,-20.0,-69.0,-47.0,22.0
2020-04-12,Tripura,-66.0,-44.0,-23.0,-68.0,-23.0,17.0
2020-04-13,Tripura,-68.0,-48.0,-17.0,-71.0,-51.0,26.0
2020-04-14,Tripura,-66.0,-42.0,-14.0,-68.0,-55.0,23.0
2020-04-15,Tripura,-70.0,-46.0,-13.0,-65.0,-36.0,21.0
2020-04-16,Tripura,-84.0,-36.0,-10.0,-62.0,-40.0,18.0
2020-04-17,Tripura,-84.0,-35.0,-12.0,-64.0,-41.0,21.0
2020-04-18,Tripura,-86.0,-42.0,-20.0,-64.0,-38.0,20.0
2020-04-19,Tripura,-85.0,-38.0,-23.0,-62.0,-23.0,16.0
2020-04-20,Tripura,-86.0,-43.0,-15.0,-64.0,-50.0,22.0
2020-04-21,Tripura,-84.0,-36.0,-14.0,-60.0,-44.0,20.0
2020-04-22,Tripura,-84.0,-35.0,-15.0,-57.0,-27.0,18.0
2020-04-23,Tripura,-84.0,-37.0,-15.0,-61.0,-33.0,19.0
2020-04-24,Tripura,-82.0,-33.0,-16.0,-60.0,-33.0,18.0
2020-04-25,Tripura,-83.0,-34.0,-18.0,-60.0,-38.0,18.0
2020-04-26,Tripura,-83.0,-38.0,-25.0,-62.0,-16.0,17.0
2020-04-27,Tripura,-82.0,-29.0,-15.0,-59.0,-31.0,18.0
2020-04-28,Tripura,-81.0,-31.0,-15.0,-58.0,-31.0,18.0
2020-04-29,Tripura,-80.0,-25.0,-12.0,-51.0,-19.0,17.0
2020-04-30,Tripura,-81.0,-28.0,-11.0,-54.0,-26.0,17.0
2020-05-01,Tripura,-80.0,-27.0,-14.0,-56.0,-28.0,17.0
2020-05-02,Tripura,-80.0,-26.0,-15.0,-54.0,-22.0,16.0
2020-05-03,Tripura,-80.0,-29.0,-20.0,-54.0,-12.0,15.0
2020-05-04,Tripura,-76.0,-22.0,-11.0,-50.0,-24.0,16.0
2020-05-05,Tripura,-77.0,-25.0,-13.0,-49.0,-24.0,17.0
2020-05-06,Tripura,-77.0,-25.0,-13.0,-46.0,-15.0,16.0
2020-05-07,Tripura,-75.0,-20.0,-10.0,-48.0,-34.0,16.0
2020-05-08,Tripura,-74.0,-18.0,-12.0,-50.0,-28.0,15.0
2020-05-09,Tripura,-76.0,-23.0,-12.0,-51.0,-28.0,16.0
2020-05-10,Tripura,-78.0,-25.0,-19.0,-52.0,-9.0,14.0
2020-05-11,Tripura,-74.0,-18.0,-11.0,-49.0,-20.0,15.0
2020-05-12,Tripura,-74.0,-18.0,-10.0,-46.0,-21.0,15.0
2020-05-13,Tripura,-75.0,-18.0,-12.0,-37.0,-9.0,15.0
2020-05-14,Tripura,-71.0,-14.0,-10.0,-42.0,-15.0,12.0
2020-05-15,Tripura,-69.0,-13.0,-9.0,-42.0,-14.0,13.0
2020-05-16,Tripura,-70.0,-13.0,-9.0,-40.0,-11.0,12.0
2020-05-17,Tripura,-74.0,-18.0,-17.0,-44.0,-6.0,12.0
2020-05-18,Tripura,-69.0,-12.0,-9.0,-35.0,-17.0,12.0
2020-05-19,Tripura,-69.0,-13.0,-10.0,-39.0,-17.0,13.0
2020-05-20,Tripura,-71.0,-15.0,-11.0,-38.0,-5.0,14.0
2020-05-21,Tripura,-72.0,-18.0,-11.0,-42.0,-14.0,13.0
2020-05-22,Tripura,-67.0,-10.0,-10.0,-37.0,-13.0,12.0
2020-05-23,Tripura,-68.0,-10.0,-11.0,-38.0,-23.0,13.0
2020-05-24,Tripura,-72.0,-12.0,-13.0,-40.0,-3.0,11.0
2020-05-25,Tripura,-68.0,-12.0,-1.0,-44.0,-35.0,16.0
2020-05-26,Tripura,-67.0,-9.0,-4.0,-40.0,-16.0,11.0
2020-05-27,Tripura,-76.0,-30.0,-11.0,-48.0,-15.0,13.0
2020-05-28,Tripura,-68.0,-6.0,-1.0,-36.0,-14.0,7.0
2020-05-29,Tripura,-67.0,-6.0,-6.0,-38.0,-13.0,10.0
2020-05-30,Tripura,-70.0,-13.0,-11.0,-41.0,-11.0,12.0
2020-05-31,Tripura,-71.0,-11.0,-12.0,-39.0,-1.0,10.0
2020-06-01,Tripura,-63.0,-1.0,-5.0,-36.0,-13.0,10.0
2020-06-02,Tripura,-65.0,-2.0,-7.0,-34.0,-13.0,11.0
2020-06-03,Tripura,-67.0,-6.0,-9.0,-33.0,-1.0,12.0
2020-06-04,Tripura,-69.0,-8.0,-7.0,-37.0,-9.0,11.0
2020-06-05,Tripura,-59.0,3.0,-3.0,-32.0,-7.0,9.0
2020-06-06,Tripura,-63.0,-5.0,-8.0,-35.0,-4.0,10.0
2020-06-07,Tripura,-67.0,-8.0,-11.0,-39.0,0.0,10.0
2020-06-08,Tripura,-62.0,-7.0,-4.0,-35.0,-13.0,12.0
2020-06-09,Tripura,-62.0,-4.0,-6.0,-35.0,-12.0,11.0
2020-06-10,Tripura,-63.0,-6.0,-5.0,-32.0,-1.0,12.0
2020-06-11,Tripura,-61.0,-2.0,-4.0,-35.0,-8.0,10.0
2020-06-12,Tripura,-64.0,-6.0,-6.0,-39.0,-11.0,11.0
2020-06-13,Tripura,-65.0,-13.0,-8.0,-44.0,-24.0,15.0
2020-06-14,Tripura,-64.0,-3.0,-6.0,-38.0,0.0,9.0
2020-06-15,Tripura,-57.0,3.0,-1.0,-33.0,-13.0,10.0
2020-06-16,Tripura,-58.0,1.0,1.0,-32.0,-12.0,9.0
2020-06-17,Tripura,-70.0,-15.0,-7.0,-39.0,-4.0,14.0
2020-06-18,Tripura,-60.0,-6.0,-3.0,-34.0,-10.0,10.0
2020-06-19,Tripura,-56.0,4.0,1.0,-30.0,-8.0,10.0
2020-06-20,Tripura,-57.0,1.0,-1.0,-31.0,-4.0,8.0
2020-06-21,Tripura,-66.0,-13.0,-11.0,-43.0,-4.0,12.0
2020-06-22,Tripura,-55.0,4.0,1.0,-28.0,-11.0,9.0
2020-06-23,Tripura,-56.0,2.0,1.0,-31.0,-13.0,9.0
2020-06-24,Tripura,-57.0,5.0,0.0,-24.0,1.0,9.0
2020-06-25,Tripura,-57.0,3.0,0.0,-30.0,-8.0,9.0
2020-06-26,Tripura,-54.0,10.0,2.0,-27.0,-10.0,8.0
2020-06-27,Tripura,-62.0,-8.0,-3.0,-38.0,-22.0,11.0
2020-06-28,Tripura,-61.0,-6.0,-8.0,-39.0,-5.0,10.0
2020-06-29,Tripura,-52.0,8.0,2.0,-27.0,-11.0,8.0
2020-06-30,Tripura,-51.0,3.0,3.0,-28.0,-13.0,9.0
2020-07-01,Tripura,-51.0,7.0,2.0,-20.0,2.0,8.0
2020-07-02,Tripura,-50.0,9.0,5.0,-21.0,-8.0,7.0
2020-07-03,Tripura,-47.0,10.0,5.0,-24.0,-9.0,7.0
2020-07-04,Tripura,-54.0,4.0,0.0,-26.0,-6.0,8.0
2020-07-05,Tripura,-88.0,-61.0,-26.0,-71.0,-33.0,22.0
2020-07-06,Tripura,-45.0,15.0,7.0,-22.0,-10.0,7.0
2020-07-07,Tripura,-47.0,10.0,3.0,-23.0,-11.0,8.0
2020-07-08,Tripura,-49.0,12.0,3.0,-16.0,3.0,8.0
2020-07-09,Tripura,-51.0,6.0,4.0,-24.0,-6.0,8.0
2020-07-10,Tripura,-45.0,11.0,5.0,-22.0,-8.0,8.0
2020-07-11,Tripura,-54.0,-3.0,-3.0,-32.0,-22.0,12.0
2020-07-12,Tripura,-64.0,-13.0,-11.0,-42.0,-6.0,11.0
2020-07-13,Tripura,-50.0,7.0,4.0,-26.0,-13.0,9.0
2020-07-14,Tripura,-54.0,-1.0,2.0,-31.0,-27.0,13.0
2020-07-15,Tripura,-53.0,8.0,3.0,-18.0,1.0,9.0
2020-07-16,Tripura,-53.0,9.0,2.0,-24.0,-6.0,9.0
2020-07-17,Tripura,-55.0,0.0,1.0,-30.0,-8.0,12.0
2020-07-18,Tripura,-57.0,-2.0,-1.0,-31.0,-5.0,11.0
2020-07-19,Tripura,-63.0,-8.0,-7.0,-37.0,-2.0,12.0
2020-07-20,Tripura,-62.0,-14.0,-3.0,-37.0,-17.0,15.0
2020-07-21,Tripura,-68.0,-19.0,-6.0,-42.0,-18.0,16.0
2020-07-22,Tripura,-59.0,-6.0,-1.0,-27.0,-1.0,14.0
2020-07-23,Tripura,-57.0,-3.0,0.0,-31.0,-8.0,12.0
2020-07-24,Tripura,-56.0,0.0,3.0,-31.0,-9.0,12.0
2020-07-25,Tripura,-57.0,-5.0,1.0,-34.0,-20.0,13.0
2020-07-26,Tripura,-56.0,10.0,-4.0,-25.0,6.0,8.0
2020-07-27,Tripura,-87.0,-57.0,-13.0,-69.0,-45.0,26.0
2020-07-28,Tripura,-85.0,-52.0,-15.0,-67.0,-44.0,25.0
2020-07-29,Tripura,-85.0,-48.0,-11.0,-63.0,-35.0,24.0
2020-07-30,Tripura,-78.0,-32.0,-7.0,-54.0,-31.0,18.0
2020-07-31,Tripura,-77.0,-32.0,-5.0,-56.0,-32.0,19.0
2020-08-01,Tripura,-79.0,-39.0,-5.0,-60.0,-42.0,21.0
2020-08-02,Tripura,-78.0,-35.0,-11.0,-55.0,-17.0,17.0
2020-08-03,Tripura,-76.0,-32.0,-1.0,-55.0,-34.0,19.0
2020-08-04,Tripura,-51.0,2.0,4.0,-35.0,-15.0,12.0
2020-08-05,Tripura,-52.0,-5.0,-3.0,-32.0,-3.0,11.0
2020-08-06,Tripura,-52.0,-3.0,-2.0,-35.0,-11.0,10.0
2020-08-07,Tripura,-47.0,3.0,2.0,-35.0,-8.0,8.0
2020-08-08,Tripura,-49.0,-1.0,-3.0,-37.0,-17.0,10.0
2020-08-09,Tripura,-55.0,-5.0,-8.0,-37.0,5.0,8.0
2020-08-10,Tripura,-46.0,5.0,0.0,-34.0,-11.0,8.0
2020-08-11,Tripura,-46.0,3.0,-2.0,-33.0,-10.0,9.0
2020-08-12,Tripura,-45.0,4.0,-1.0,-26.0,-10.0,10.0
2020-08-13,Tripura,-46.0,7.0,1.0,-30.0,-5.0,6.0
2020-08-14,Tripura,-47.0,2.0,-1.0,-34.0,-7.0,8.0
2020-08-15,Tripura,-47.0,1.0,-1.0,-35.0,-21.0,9.0
2020-08-16,Tripura,-53.0,-1.0,-8.0,-35.0,5.0,7.0
2020-08-17,Tripura,-50.0,-2.0,-1.0,-36.0,-12.0,8.0
2020-08-18,Tripura,-49.0,3.0,1.0,-31.0,-9.0,7.0
2020-08-19,Tripura,-49.0,3.0,-2.0,-29.0,-9.0,10.0
2020-08-20,Tripura,-48.0,4.0,-1.0,-32.0,-3.0,8.0
2020-08-21,Tripura,-45.0,8.0,1.0,-30.0,-4.0,8.0
2020-08-22,Tripura,-48.0,-1.0,-2.0,-34.0,-16.0,10.0
2020-08-23,Tripura,-53.0,-2.0,-7.0,-34.0,6.0,8.0
2020-08-24,Tripura,-48.0,3.0,-1.0,-32.0,-8.0,8.0
2020-08-25,Tripura,-50.0,0.0,-2.0,-33.0,-8.0,9.0
2020-08-26,Tripura,-48.0,5.0,-1.0,-26.0,6.0,9.0
2020-08-27,Tripura,-49.0,2.0,1.0,-33.0,-3.0,9.0
2020-08-28,Tripura,-48.0,1.0,-1.0,-34.0,-5.0,10.0
2020-08-29,Tripura,-50.0,-3.0,-4.0,-35.0,-1.0,10.0
2020-08-30,Tripura,-54.0,-5.0,-10.0,-36.0,6.0,9.0
2020-08-31,Tripura,-52.0,-5.0,-3.0,-37.0,-11.0,11.0
2020-09-01,Tripura,-56.0,-11.0,-7.0,-37.0,-12.0,14.0
2020-09-02,Tripura,-50.0,1.0,-5.0,-28.0,2.0,11.0
2020-09-03,Tripura,-51.0,-2.0,-3.0,-34.0,-8.0,12.0
2020-09-04,Tripura,-47.0,4.0,-3.0,-31.0,-8.0,12.0
2020-09-05,Tripura,-54.0,-8.0,-6.0,-37.0,-6.0,13.0
2020-09-06,Tripura,-55.0,-5.0,-10.0,-36.0,3.0,12.0
2020-09-07,Tripura,-48.0,0.0,-1.0,-34.0,-12.0,12.0
2020-09-08,Tripura,-51.0,-3.0,-3.0,-35.0,-12.0,13.0
2020-09-09,Tripura,-50.0,-2.0,-4.0,-26.0,2.0,13.0
2020-09-10,Tripura,-50.0,-3.0,0.0,-31.0,-9.0,13.0
2020-09-11,Tripura,-38.0,1.0,-3.0,-33.0,-9.0,14.0
2020-09-12,Tripura,-43.0,-6.0,-7.0,-34.0,-21.0,16.0
2020-09-13,Tripura,-51.0,-14.0,-15.0,-38.0,-1.0,15.0
2020-09-14,Tripura,-40.0,-4.0,-5.0,-36.0,-11.0,15.0
2020-09-15,Tripura,-38.0,-2.0,-6.0,-35.0,-11.0,15.0
2020-09-16,Tripura,-39.0,9.0,-7.0,-25.0,4.0,14.0
2020-09-17,Tripura,-47.0,-22.0,-3.0,-43.0,-35.0,18.0
2020-09-18,Tripura,-38.0,-5.0,-5.0,-41.0,-11.0,15.0
2020-09-19,Tripura,-37.0,-5.0,-4.0,-38.0,-2.0,14.0
2020-09-20,Tripura,-49.0,-17.0,-15.0,-41.0,0.0,16.0
2020-09-21,Tripura,-52.0,-21.0,-6.0,-50.0,-20.0,19.0
2020-09-22,Tripura,-49.0,-22.0,-8.0,-44.0,-17.0,19.0
2020-09-23,Tripura,-37.0,-5.0,1.0,-27.0,1.0,16.0
2020-09-24,Tripura,-42.0,-13.0,5.0,-36.0,-9.0,18.0
2020-09-25,Tripura,-40.0,-8.0,2.0,-33.0,-9.0,18.0
2020-09-26,Tripura,-44.0,-17.0,0.0,-37.0,-20.0,20.0
2020-09-27,Tripura,-44.0,-13.0,-1.0,-34.0,0.0,17.0
2020-09-28,Tripura,-36.0,-6.0,7.0,-31.0,-11.0,16.0
2020-09-29,Tripura,-38.0,-8.0,0.0,-32.0,-13.0,17.0
2020-09-30,Tripura,-41.0,-8.0,-10.0,-28.0,-3.0,14.0
2020-10-01,Tripura,-40.0,-8.0,-13.0,-33.0,-15.0,10.0
2020-10-02,Tripura,-29.0,4.0,-12.0,-33.0,-36.0,13.0
2020-10-03,Tripura,-32.0,5.0,-11.0,-32.0,-10.0,8.0
2020-10-04,Tripura,-36.0,-1.0,-15.0,-37.0,-12.0,8.0
2020-10-05,Tripura,-33.0,0.0,-12.0,-33.0,-18.0,8.0
2020-10-06,Tripura,-29.0,3.0,-12.0,-29.0,-17.0,8.0
2020-10-07,Tripura,-29.0,7.0,-11.0,-20.0,0.0,8.0
2020-10-08,Tripura,-29.0,6.0,-5.0,-26.0,-7.0,9.0
2020-10-09,Tripura,-24.0,7.0,-7.0,-28.0,-8.0,11.0
2020-10-10,Tripura,-26.0,5.0,-9.0,-30.0,-20.0,12.0
2020-10-11,Tripura,-28.0,2.0,-9.0,-32.0,0.0,11.0
2020-10-12,Tripura,-23.0,8.0,-5.0,-30.0,-11.0,11.0
2020-10-13,Tripura,-23.0,8.0,-9.0,-28.0,-10.0,10.0
2020-10-14,Tripura,-22.0,12.0,-8.0,-19.0,5.0,10.0
2020-10-15,Tripura,-26.0,0.0,-7.0,-34.0,-9.0,13.0
2020-10-16,Tripura,-16.0,21.0,-2.0,-19.0,-4.0,11.0
2020-10-17,Tripura,-21.0,14.0,-4.0,-21.0,-1.0,11.0
2020-10-18,Tripura,-14.0,14.0,-2.0,-23.0,9.0,10.0
2020-10-19,Tripura,-14.0,17.0,1.0,-19.0,-9.0,10.0
2020-10-20,Tripura,-12.0,16.0,-3.0,-21.0,-8.0,11.0
2020-10-21,Tripura,-6.0,27.0,-5.0,-8.0,4.0,8.0
2020-10-22,Tripura,-8.0,16.0,-5.0,-13.0,-12.0,6.0
2020-10-23,Tripura,-13.0,2.0,-9.0,-26.0,-41.0,14.0
2020-10-24,Tripura,12.0,34.0,24.0,4.0,-36.0,5.0
2020-10-25,Tripura,24.0,41.0,28.0,18.0,-10.0,0.0
2020-10-26,Tripura,-10.0,8.0,13.0,-17.0,-52.0,9.0
2020-10-27,Tripura,-28.0,-1.0,-9.0,-31.0,-26.0,8.0
2020-10-28,Tripura,-27.0,8.0,-13.0,-22.0,-6.0,9.0
2020-10-29,Tripura,-24.0,18.0,-10.0,-21.0,-13.0,9.0
2020-10-30,Tripura,-40.0,5.0,-20.0,-41.0,-41.0,17.0
2020-10-31,Tripura,-48.0,-24.0,-20.0,-43.0,-24.0,13.0
2020-11-01,Tripura,-39.0,-8.0,-13.0,-28.0,-10.0,10.0
2020-11-02,Tripura,-26.0,3.0,-9.0,-20.0,-14.0,9.0
2020-11-03,Tripura,-22.0,3.0,-12.0,-18.0,-14.0,10.0
2020-11-04,Tripura,-22.0,5.0,-10.0,-16.0,0.0,9.0
2020-11-05,Tripura,-23.0,4.0,-2.0,-23.0,-9.0,9.0
2020-11-06,Tripura,-21.0,8.0,-2.0,-25.0,-9.0,9.0
2020-11-07,Tripura,-23.0,6.0,-3.0,-24.0,-5.0,9.0
2020-11-08,Tripura,-26.0,0.0,-6.0,-27.0,-7.0,9.0
2020-11-09,Tripura,-22.0,4.0,-3.0,-23.0,-14.0,9.0
2020-11-10,Tripura,-21.0,4.0,-6.0,-23.0,-14.0,10.0
2020-11-11,Tripura,-22.0,8.0,-7.0,-13.0,1.0,9.0
2020-11-12,Tripura,-18.0,8.0,-2.0,-21.0,-9.0,8.0
2020-11-13,Tripura,-13.0,17.0,-2.0,-16.0,-10.0,7.0
2020-11-14,Tripura,-19.0,8.0,-3.0,-27.0,-34.0,11.0
2020-11-15,Tripura,-25.0,-3.0,-5.0,-25.0,-16.0,8.0
2020-11-16,Tripura,-20.0,3.0,4.0,-20.0,-27.0,8.0
2020-11-17,Tripura,-22.0,1.0,-3.0,-21.0,-17.0,7.0
2020-11-18,Tripura,-24.0,5.0,-7.0,-13.0,-2.0,8.0
